STATUS,ID,COLLECTDATE,EVENTTYPE,ROADNAME,DIRECTION,START_TIME,END_TIME,TITLE,CONTENT,REF,POSTDATE,POSTFROM
,,2016-07-11,NONE,常淳线,下行-S239,2016-07-06 17:51:40,2016-07-13 17:00:00,locate at x: null Y: null,"因公路坍塌,常淳线[S239],下行[卜弋转盘方向],2.1K至2.2K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年07月06日,预计恢复时间2016年07月13日 17时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,紧急事故,烟汕线,双向-G206,2016-07-06 10:00:00,2016-07-16 23:59:00,locate at x: null Y: null,"因地质勘探,烟汕线[G206],双向,711.747K至713.447K,目前阻断,采取双向各占一幅车道的措施,请选择其它线路绕行。开始时间2016年07月06日,预计恢复时间2016年07月16日 23时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,天气受阻-雨,金宜线,上行-S240,2016-07-05 12:08:11,2016-07-11 10:30:00,locate at x: 119.778614 Y: 31.411774,"因雨,金宜线[S240],上行[宜兴方向],44.6K至44.9K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月05日,预计恢复时间2016年07月11日 10时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,天气受阻-雨,大广线,双向-S241,2016-07-05 08:30:00,2016-07-11 18:00:00,locate at x: null Y: null,"因雨,大广线[S241],双向,77.2K至78K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月05日,预计恢复时间2016年07月11日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,沪陕高速,下行-G40,2016-07-05 07:30:00,2016-07-15 16:30:00,locate at x: 121.070329 Y: 31.936627,"因养护施工,沪陕高速[G40],下行[启东市启隆乡方向],164.475K至164.835K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年07月05日,预计恢复时间2016年07月15日 16时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,G40K104至K174,下行-LX0000000000928,2016-07-05 07:30:00,2016-07-15 16:30:00,locate at x: 121.070329 Y: 31.936627,2016年沥青路面维修项目试验段，K164+475~K164+835，南京方向，占用第二车道和应急停靠带。,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-04 17:19:01,江苏省交通运输厅
,,2016-07-11,天气受阻-雨,常淳线,双向-S239,2016-07-04 09:02:35,2016-07-12 17:00:00,locate at x: 119.252681 Y: 31.312587,"因雨,常淳线[S239],双向,108K至109.3K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月04日,预计恢复时间2016年07月12日 17时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,连霍高速,双向-G30,2016-07-04 08:50:00,2016-09-30 18:00:00,locate at x: null Y: null,"因养护施工,连霍高速[G30],双向,179K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月04日,预计恢复时间2016年09月30日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,天气受阻-雨,金宜线,上行-S240,2016-07-03 08:14:17,2016-07-11 10:30:00,locate at x: 119.775714 Y: 31.412836,"因雨,金宜线[S240],上行[宜兴方向],44K至44.9K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月03日,预计恢复时间2016年07月11日 10时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,南京绕城高速,双向-G2501,2016-07-01 07:00:00,2016-07-16 17:00:00,locate at x: null Y: null,"因养护施工,南京绕城高速[G2501],双向,98.5K至98.6K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月01日,预计恢复时间2016年07月16日 17时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,沪霍线,下行-G312,2016-06-30 15:50:07,2016-09-30 16:00:00,locate at x: 119.867011 Y: 31.760082,"因养护施工,沪霍线[G312],下行[昆山花桥镇方向],194.6K至195.57K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2016年09月30日 16时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,启扬高速,上行-S28,2016-06-30 12:00:00,2016-08-10 18:00:00,locate at x: null Y: null,"因养护施工,启扬高速[S28],上行[汊河镇方向],170.5K至172.55K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月02日,预计恢复时间2016年08月10日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,启扬高速,上行-S28,2016-06-30 10:30:00,2016-07-31 18:00:00,locate at x: 120.151507 Y: 32.55536,"因养护施工,启扬高速[S28],上行[汊河镇方向],170.5K至172.55K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月02日,预计恢复时间2016年07月31日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,沪宜高速,双向-S48,2016-06-30 09:30:00,2017-01-30 23:59:00,locate at x: 120.098681 Y: 31.566126,"因养护施工,沪宜高速[S48],双向,127.462K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2017年01月30日 23时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,S48K106至K171,双向-LX0000000000939,2016-06-30 09:30:00,2017-01-30 23:59:00,locate at x: null Y: null,陆马公路上跨雪阖线桥梁改造施工，在陆马线K5+500至K6+800借道行驶，现场已放置警示标志,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-30 09:29:28,江苏省交通运输厅
,,2016-07-11,养护施工,连霍高速,双向-G30,2016-06-30 05:20:00,2016-09-30 18:00:00,locate at x: 117.698252 Y: 34.248245,"因养护施工,连霍高速[G30],双向,179K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2016年09月30日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,淮江线,双向-S237,2016-06-30 03:00:00,2016-08-29 18:00:00,locate at x: 119.430416 Y: 32.829335,"因养护施工,淮江线[S237],双向,101.45K至101.5K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月30日,预计恢复时间2016年08月29日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,青泗线,双向-S245,2016-06-29 17:30:57,2016-07-20 23:45:00,locate at x: null Y: null,"因养护施工,青泗线[S245],双向,46.199K处,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月29日,预计恢复时间2016年07月20日 23时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,青泗线,双向-S245,2016-06-29 17:30:57,2016-07-20 23:45:00,locate at x: null Y: null,"因养护施工,青泗线[S245],双向,46.199K处,目前阻断,采取中断双向交通的措施,过境大型车辆从S323、S324、G205、G204绕行。开始时间2016年06月29日,预计恢复时间2016年07月20日 23时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,G2501K110至K159,下行-LX0000000000923,2016-06-29 09:00:00,2016-07-14 09:00:00,locate at x: null Y: null,09：00宁淮高速往淮安方向G2501K129+800（花旗营大桥）伸缩缝施工，关闭左侧2股车道（1股超车道1股行车道，大约500米）。,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-29 09:18:05,江苏省交通运输厅
,,2016-07-11,养护施工,南京绕城高速,下行-G2501,2016-06-29 09:00:00,2016-07-14 09:00:00,locate at x: 118.62985 Y: 32.161485,"因养护施工,南京绕城高速[G2501],下行[刘村互通方向],129K至130K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月29日,预计恢复时间2016年07月14日 09时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,南京绕城高速,上行-G2501,2016-06-29 08:00:00,2017-06-29 08:00:00,locate at x: 118.669534 Y: 32.189288,"因养护施工,南京绕城高速[G2501],上行[程桥枢纽方向],110K至159K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月29日,预计恢复时间2017年06月29日 08时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,G2501K110至K159,上行-LX0000000000923,2016-06-29 08:00:00,2017-06-29 08:00:00,locate at x: null Y: null,接道管科通知：因地方公路（星火路）路改桥施工导致我路段K134-K137 往南京方向封闭，往南京方向车辆借淮安方向的超车道行驶,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-28 16:04:13,江苏省交通运输厅
,,2016-07-11,紧急事故,京福线,双向-G104,2016-06-28 14:00:00,2016-12-31 15:00:00,locate at x: 117.272076 Y: 34.321434,"因桥梁检修,京福线[G104],双向,768K至769K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月24日,预计恢复时间2016年12月31日 15时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,临海高等级公路,上行-G228,2016-06-27 10:27:37,2016-07-30 23:45:00,locate at x: null Y: null,"因养护施工,临海高等级公路[G228],上行[如东县栟茶镇方向],2491K至2507K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年06月27日,预计恢复时间2016年07月30日 23时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,青泗线,双向-S245,2016-06-25 00:00:00,2016-08-30 23:45:00,locate at x: 118.832339 Y: 34.375207,"因养护施工,青泗线[S245],双向,37K处,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月25日,预计恢复时间2016年08月30日 23时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,G25K2050至K2190,下行-LX0000000000922,2016-06-24 15:00:00,2016-08-16 00:00:00,locate at x: null Y: null,2016年6月24日15时至2016年8月16日0时，苏浙省界收费站超宽车道整车式称重系统测试封闭施工。,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-23 15:27:42,江苏省交通运输厅
,,2016-07-11,养护施工,长深高速,下行-G25,2016-06-24 15:00:00,2016-08-15 00:00:00,locate at x: null Y: null,"因养护施工,长深高速[G25],下行[苏鲁省界抗日山南新集方向],2184.5K处,目前行驶缓慢,采取苏浙省界收费站超宽车道封闭施工的措施,请谨慎驾驶。开始时间2016年06月24日,预计恢复时间2016年08月15日 00时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,启扬高速,上行-S28,2016-06-22 10:00:00,2016-07-31 18:00:00,locate at x: 120.151507 Y: 32.55536,"因养护施工,启扬高速[S28],上行[汊河镇方向],170.5K至172.55K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月02日,预计恢复时间2016年07月31日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,长深高速,上行-G25,2016-06-22 06:30:00,2016-07-11 18:00:00,locate at x: 119.884364 Y: 31.235652,"因养护施工,长深高速[G25],上行[洑东镇方向],2183.11K处,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月22日,预计恢复时间2016年07月11日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,G25K2050至K2190,上行-LX0000000000922,2016-06-22 06:30:00,2016-07-11 18:00:00,locate at x: null Y: null,杭州往南京方向K2183+110桥梁伸缩缝施工已于6时30分开始，现场占用第三车道和应急车道。,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-22 06:53:41,江苏省交通运输厅
,,2016-07-11,养护施工,连荷线,上行-G327,2016-06-20 00:00:00,2016-08-10 23:45:00,locate at x: null Y: null,"因养护施工,连荷线[G327],上行[姚朱范方向],5K至6K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年06月20日,预计恢复时间2016年08月10日 23时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,郭板淮线,双向-X208320923,2016-06-15 08:30:00,2016-11-10 10:00:00,locate at x: null Y: null,"因养护施工,郭板淮线[X208320923],双向,0K至1.285K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月15日,预计恢复时间2016年11月10日 10时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,东板线,双向-X304320923,2016-06-15 08:30:00,2016-11-10 09:00:00,locate at x: null Y: null,"因养护施工,东板线[X304320923],双向,36.52K至41.2K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月15日,预计恢复时间2016年11月10日 09时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,宁镇线,双向-S338,2016-06-15 00:00:00,2016-07-15 18:00:00,locate at x: null Y: null,"因养护施工,宁镇线[S338],双向,20.685K至20.785K,目前行驶缓慢,采取但车道封闭的措施,请谨慎驾驶。开始时间2016年06月15日,预计恢复时间2016年07月15日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,宁镇线,双向-S338,2016-06-15 00:00:00,2016-07-15 18:00:00,locate at x: null Y: null,"因养护施工,宁镇线[S338],双向,25.199K至25.299K,目前行驶缓慢,采取单车道封闭的措施,请谨慎驾驶。开始时间2016年06月15日,预计恢复时间2016年07月15日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,宁小线,双向-S122,2016-06-15 00:00:00,2016-07-15 18:00:00,locate at x: null Y: null,"因养护施工,宁小线[S122],双向,54.64K至54.74K,目前行驶缓慢,采取单车道封闭的措施,请谨慎驾驶。开始时间2016年06月15日,预计恢复时间2016年07月15日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,宁海线,上行-G328,2016-06-14 09:32:19,2016-07-13 16:30:00,locate at x: null Y: null,"因养护施工,宁海线[G328],上行[新街口方向],165.85K处,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月14日,预计恢复时间2016年07月13日 16时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,紧急事故,陈李线,双向-S226,2016-06-12 08:55:05,2016-09-20 12:00:00,locate at x: null Y: null,"因工程施工,陈李线[S226],双向,213.358K至213.478K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年06月12日,预计恢复时间2016年09月20日 12时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,沪霍线,下行-G312,2016-06-08 14:33:41,2016-08-06 17:00:00,locate at x: 119.324477 Y: 32.160262,"因养护施工,沪霍线[G312],下行[昆山花桥镇方向],272.5K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月08日,预计恢复时间2016年08月06日 17时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,常淳线,下行-S239,2016-06-08 14:30:00,2016-09-10 09:00:00,locate at x: 119.61858 Y: 31.594937,"因养护施工,常淳线[S239],下行[卜弋转盘方向],55.75K至55.95K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月08日,预计恢复时间2016年09月10日 09时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,京沪高速,下行-G2,2016-06-07 06:50:00,2016-07-15 17:00:00,locate at x: null Y: null,"因养护施工,京沪高速[G2],下行[新沂市北沟乡方向],1187K处,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年06月07日,预计恢复时间2016年07月15日 17时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,G2与G42共线K1120至K1190,双向-LX0000000000921,2016-06-07 06:50:00,2016-07-15 17:00:00,locate at x: null Y: null,"花桥收费站二个超宽车道关闭施工,做整车称 预计7月15日结束,",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-06-07 07:07:10,江苏省交通运输厅
,,2016-07-11,养护施工,沈海高速,上行-G15,2016-06-06 14:00:00,2016-07-15 18:00:00,locate at x: 119.24572 Y: 35.104141,"因养护施工,沈海高速[G15],上行[江苏上海交界新浏河方向],762K处,目前行驶缓慢,采取同三超宽车道改造的措施,请谨慎驾驶。开始时间2016年06月06日,预计恢复时间2016年07月15日 18时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,宁徐线,下行-S121,2016-06-05 08:00:00,2016-09-30 08:00:00,locate at x: 118.326413 Y: 33.130692,"因养护施工,宁徐线[S121],下行[大桥北小堡方向],143K至152K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月05日,预计恢复时间2016年09月30日 08时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,宁徐线,下行-S121,2016-06-05 08:00:00,2016-09-30 08:00:00,locate at x: 118.326413 Y: 33.130692,"因养护施工,宁徐线[S121],下行[大桥北小堡方向],143K至152K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月05日,预计恢复时间2016年09月30日 08时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,扁洪线,下行-S328,2016-06-01 08:00:00,2017-06-01 08:00:00,locate at x: null Y: null,"因养护施工,扁洪线[S328],下行[扁担港方向],180.1K至180.3K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月01日,预计恢复时间2017年06月01日 08时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
,,2016-07-11,养护施工,扁洪线,下行-S328,2016-06-01 08:00:00,2017-06-01 08:00:00,locate at x: null Y: null,"因养护施工,扁洪线[S328],下行[扁担港方向],180.1K至180.3K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年06月01日,预计恢复时间2017年06月01日 08时。 发布时间",http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,null,江苏省交通运输厅
