STATUS,ID,COLLECTDATE,EVENTTYPE,ROADNAME,DIRECTION,START_TIME,END_TIME,TITLE,CONTENT,REF,POSTDATE,POSTFROM
,129947,2016-07-11,路况施工,,双向南雅收费站-弓鱼枢纽,2016-06-17 15:20:19,,"LOCATION AT {27.0147 ,118.334}",G25线长深高速建瓯段南平往建瓯方向K2864处（过小桥服务区约7公里），发生地质灾害，占用主车道，该路段目前单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,14,2016-06-17 15:25:44,福建高速公路
,129558,2016-07-11,路况施工,,双向永春湖洋收费站-仙游大济收费站,2016-06-14 09:55:47,,"LOCATION AT {-1 ,-1}",S12线莆永高速泉州段龙岩往莆田方向K92处(南岸隧道内，过永春湖洋收费站约2公里)，正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,14,2016-06-14 10:00:15,福建高速公路
,129559,2016-07-11,路况施工,,双向永春湖洋收费站-仙游大济收费站,2016-06-14 09:55:00,,"LOCATION AT {-1 ,-1}",S12线莆永高速泉州段龙岩往莆田方向K90处(白鸽岭隧道内，过永春湖洋收费站约4公里)，正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,14,2016-06-14 10:00:15,福建高速公路
,129344,2016-07-11,路况施工,,双向龙岩收费站-适中收费站,2016-06-12 16:58:55,,"LOCATION AT {24.967 ,117.106}",G76线厦蓉高速漳龙段龙岩往漳州方向K127（后祠隧道）进行养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶、提前减速。,14,2016-06-12 17:23:46,福建高速公路
,129310,2016-07-11,路况施工,,安溪旗山收费站-永泰葛岭收费站,2016-06-12 15:35:52,,"LOCATION AT {25.8975 ,119.083}",S35线沈海复线福永段福州往仙游方向葛岭互通匝道正在养护施工，现实行临时交通管制：福州往葛岭收费站车辆请从旗山收费站、永泰东收费站下高速绕行；葛岭收费站入口往永泰、仙游方向车辆禁止通行。,14,2016-06-12 13:06:05,福建高速公路
,129126,2016-07-11,路况施工,,双向寿宁收费站-寿宁斜滩收费站,2016-06-09 20:19:45,,"LOCATION AT {-1 ,-1}",S1511福寿线（G4012）溧宁高速寿宁段福安往寿宁24K+900M（西岗隧道出口处）发生地质灾害，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-06-09 20:24:06,福建高速公路
,128056,2016-07-11,路况施工,,广东苏坂收费站-雁石收费站,2016-06-06 09:50:52,,"LOCATION AT {-1 ,-1}",S12线莆永高速漳平段永春往永定方向K241处（距雁石收费约3公里）正在养护施工，占用主车道，该路段目前改道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-05-29 08:51:09,福建高速公路
,128585,2016-07-11,路况施工,,广东下白石收费站-宁德北收费站,2016-06-03 17:44:43,,"LOCATION AT {26.759 ,119.589}",G15线沈海高速宁德段福鼎往宁德方向K1970+600处（过云淡服务区约600米）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-06-03 17:50:32,福建高速公路
,128352,2016-07-11,路况施工,,江西南靖丰田收费站-金山收费站,2016-06-01 15:10:28,,"LOCATION AT {24.6548 ,117.454}",G76线厦蓉高速漳州段漳州往龙岩方向K72+500至K73处（过南靖丰田收费所约1公里）正在养护施工，占用紧急停车带，请途经车辆谨慎驾驶，提前减速。,14,2016-06-01 15:15:06,福建高速公路
,128244,2016-07-11,路况施工,,双向南靖靖城收费站-漳州南收费站,2016-05-31 08:16:42,,"LOCATION AT {24.4699 ,117.606}",S1525漳州南连接线靖城往龙海方向K33至K30处（距漳州南收费所约4公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-05-31 08:20:46,福建高速公路
,128010,2016-07-11,路况施工,,双向雁石收费站-苏坂收费站,2016-05-28 23:24:45,,"LOCATION AT {-1 ,-1}",S12线莆永高速漳平段永定往永春方向K243处（过雁石收费约1公里）正在养护施工，占用主车道，该路段目前改道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-05-28 23:29:29,福建高速公路
,127882,2016-07-11,路况施工,,安溪旗山收费站-永泰葛岭收费站,2016-05-27 12:41:00,,"LOCATION AT {25.8975 ,119.083}",S35线沈海复线福永段葛岭互通K21+550-K22+500处正在养护施工，现实行临时交通管制：封闭期间禁止车辆通行，预计管制时间为12：42-13：00，请途经车辆注意绕行。,14,2016-05-27 12:45:02,福建高速公路
,127115,2016-07-11,路况施工,,广东飞鸾枢纽-飞鸾岭收费站,2016-05-20 13:15:39,,"LOCATION AT {26.5836 ,119.602}",G15线沈海高速罗宁路段飞鸾征管所（K1994+869）因新建岗亭施工，需关闭出入口ETC车道，预计恢复时间为2016年8月20日。,14,2016-05-20 08:27:30,福建高速公路
,126939,2016-07-11,路况施工,,广东厦门收费站-杏林收费站,2016-05-18 10:22:08,,"LOCATION AT {24.6107 ,118.052}",G15线沈海高速泉厦厦门段福州往厦门方向K2308+300处（过厦门收费站约3公里）因地铁施工影响高速通行，现布控第三、四、应急车道，请途经车辆谨慎驾驶，提前减速。,14,2016-05-18 10:26:22,福建高速公路
,123260,2016-07-11,路况施工,,光泽邵武水北收费站-光泽收费站,2016-05-16 09:36:59,,"LOCATION AT {25.2858 ,117.642}",S10线宁光高速邵武段光泽往邵武方向K184+750-K184+000处（过云灵山服务区约1公里）正在养护施工，占用双车道，该路段目前邵武往光泽方向并道双向通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,14,2016-04-09 14:19:57,福建高速公路
,126566,2016-07-11,路况施工,,顺昌峡阳收费站-顺昌收费站,2016-05-14 11:16:28,,"LOCATION AT {25.3835 ,118.451}",S10线宁光高速顺昌段南平往顺昌方向K91+232处（距顺昌收费站约2公里，顺昌1#隧道口），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-05-14 11:20:17,福建高速公路
,126557,2016-07-11,路况施工,,安溪永泰葛岭收费站-永泰东收费站,2016-05-14 09:21:18,,"LOCATION AT {25.8626 ,119}",S35线沈海复线福永段福州往仙游方向K31+200、K31+412处（距永泰东收费所0.5公里），K38+140、K39+524、K40+120处（距永泰东收费所1公里），K57+52、K58+192、K58+620、K59+124处（距梧桐收费所1公里）正在养护施工，占用主车道，请途经车辆谨慎驾驶，提前减速。,14,2016-05-14 09:25:39,福建高速公路
,125624,2016-07-11,路况施工,,江西龙岩西收费站-龙岩古田收费站,2016-05-05 09:18:10,,"LOCATION AT {25.121 ,116.923}",G76线厦蓉高速龙岩往长汀方向K156（京源口隧道，过龙岩西收费站3公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-05-05 09:00:56,福建高速公路
,125162,2016-07-11,路况施工,,广东漳州枢纽-龙海收费站,2016-04-29 14:20:43,,"LOCATION AT {24.4938 ,117.791}","G15线沈海高速厦漳漳州段漳州往广东方向及广东往漳州方向K2338至K2344处（翠林大桥,漳州互通至龙海互通）正在养护施工，占用超车道及紧急停车带施工，目前该路段A、B道均为单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。",14,2016-04-29 14:24:16,福建高速公路
,124626,2016-07-11,路况施工,,双向明溪收费站-畔溪枢纽,2016-04-23 22:27:17,,"LOCATION AT {-1 ,-1}",G1517线莆炎高速三明南段明溪往三明方向K15-13处（过明溪收费站约14公里）正在养护施工，占用双车道，该路段目前三明往明溪方向并道双向通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,14,2016-04-23 22:31:14,福建高速公路
,111211,2016-07-11,路况施工,,双向建宁收费站-寨下收费站,2016-04-12 15:35:05,,"LOCATION AT {26.8699 ,116.924}",S0311线浦建高速泰宁段建宁往泰宁方向K269-K265处（旗山隧道内，距寨下收费站约8公里）正在养护施工，占用超车道，该路段目前单车道通行，请途径车辆谨慎驾驶，提前减速。,14,2015-10-30 09:42:09,福建高速公路
,123021,2016-07-11,路况施工,,江西宁化收费站-石壁收费站,2016-04-06 17:46:23,,"LOCATION AT {26.2619 ,116.527}",G72线泉南高速宁化段K312处（石壁收费站下匝道）正在养护施工，现实行临时交通管制：泉州往江西方向石壁收费站禁止下高速，预计管制持续至2016年7月22日，请途经车辆注意绕行。,14,2016-04-06 17:51:18,福建高速公路
,122362,2016-07-11,路况施工,,双向华安沙建收费站-华安土楼收费站,2016-03-29 16:02:57,,"LOCATION AT {24.672 ,117.663}",S7211线永漳高速漳州段漳州往永安方向K117处（距华安土楼收费所约6公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-03-29 16:06:42,福建高速公路
,122144,2016-07-11,路况施工,,双向水古收费站-罗源收费站,2016-03-27 08:09:43,,"LOCATION AT {26.473 ,119.504}",G15线沈海高速罗宁路段泉州往宁德方向K2012—K1999（距水古收费站约100米），正在养护施工，在超车道与主车道轮流布控，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-03-27 08:13:02,福建高速公路
,121983,2016-07-11,路况施工,,双向福安收费站-赛岐收费站,2016-03-25 08:14:25,,"LOCATION AT {27.0597 ,119.67}",G1514线宁上高速宁德段周宁往湾坞方向K32+800处（江家渡隧道，距福安收费站约2公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2016-03-25 08:17:59,福建高速公路
,111212,2016-07-11,路况施工,,江西寨下收费站-建宁收费站,2016-02-17 10:39:31,,"LOCATION AT {26.8887 ,116.965}",S0311线浦建高速建宁段泰宁往建宁方向K265-269处（旗山隧道内，距建宁收费站约9公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,14,2015-10-30 09:40:55,福建高速公路
,116017,2016-07-11,路况施工,,安溪旗山收费站-永泰葛岭收费站,2015-12-23 11:04:01,,"LOCATION AT {25.8975 ,119.083}",S35线沈海复线福永段A道葛岭互通匝道正在养护施工，现实行临时交通管制：福州往葛岭收费站车辆请从旗山收费站、永泰东收费站下高速绕行；葛岭收费站入口往永泰、仙游方向车辆禁止通行,14,2015-12-23 11:08:14,福建高速公路
